#z i RadiusInner RadiusOuter RadiusIso SDensityCold SDensityStar SDensityColdMolecular SDensityColdAtomic SDensitySFR  SDensityOFR SDensityCAR StellarAge MetallicityCold MetallicityStar MassProfStar MassStar MassHalo
2.5 132 13.7507 14.3987 10.3336 0.0131478 0 0 0.0131478 0 0 4.82976e+08 nan 0.00086591 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 133 14.3987 15.0773 10.8206 0.00755565 0 0 0.00755565 0 0 2.88739e+08 nan 0.000871277 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 134 15.0773 15.7879 11.3305 0.00423777 0 0 0.00423777 0 0 1.68483e+08 nan 0.000876515 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 135 15.7879 16.5319 11.8645 0.00231717 0 0 0.00231717 0 0 9.58471e+07 nan 0.000881622 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 136 16.5319 17.311 12.4237 0.00123372 0 0 0.00123372 0 0 5.30956e+07 nan 0.0008866 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 137 17.311 18.1269 13.0092 0.000638816 0 0 0.000638816 0 0 2.86054e+07 nan 0.000891449 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 138 18.1269 18.9812 13.6223 0.000321267 0 0 0.000321267 0 0 1.49685e+07 nan 0.000896169 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 139 18.9812 19.8757 14.2643 0.00015671 0 0 0.00015671 0 0 7.59718e+06 nan 0.000900762 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 140 19.8757 20.8125 14.9365 7.40364e-05 0 0 7.40364e-05 0 0 3.73462e+06 nan 0.000905226 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 141 20.8125 21.7933 15.6405 3.38269e-05 0 0 3.38269e-05 0 0 1.77544e+06 nan 0.000909565 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 142 21.7933 22.8204 16.3776 1.49233e-05 0 0 1.49233e-05 0 0 814976 nan 0.000913778 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 143 22.8204 23.8959 17.1494 6.34664e-06 0 0 6.34664e-06 0 0 360618 nan 0.000917868 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 144 23.8959 25.0221 17.9577 2.59746e-06 0 0 2.59746e-06 0 0 153554 nan 0.000921835 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 145 25.0221 26.2013 18.804 1.02117e-06 0 0 1.02117e-06 0 0 62806 nan 0.00092568 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 146 26.2013 27.4362 19.6902 3.8492e-07 0 0 3.8492e-07 0 0 24628.8 nan 0.000929407 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 147 27.4362 28.7292 20.6182 1.38839e-07 0 0 1.38839e-07 0 0 9241.11 nan 0.000933015 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 148 28.7292 30.0832 21.5899 4.78212e-08 0 0 4.78212e-08 0 0 3310.87 nan 0.000936508 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 149 30.0832 31.5009 22.6074 1.56948e-08 0 0 1.56948e-08 0 0 1130.19 nan 0.000939886 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 150 31.5009 32.9855 23.6728 4.89705e-09 0 0 4.89705e-09 0 0 366.741 nan 0.000943152 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 151 32.9855 34.5401 24.7885 1.44918e-09 0 0 1.44918e-09 0 0 112.858 nan 0.000946308 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 152 34.5401 36.1679 25.9567 4.05729e-10 0 0 4.05729e-10 0 0 32.8537 nan 0.000949356 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 153 36.1679 37.8724 27.18 1.07188e-10 0 0 1.07188e-10 0 0 9.02355 nan 0.000952298 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 154 37.8724 39.6573 28.461 2.66481e-11 0 0 2.66481e-11 0 0 2.33196 nan 0.000955137 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 155 39.6573 41.5263 29.8023 6.21664e-12 0 0 6.21664e-12 0 0 0.565419 nan 0.000957875 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 156 41.5263 43.4834 31.2069 1.35679e-12 0 0 1.35679e-12 0 0 0.128239 nan 0.000960513 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 157 43.4834 45.5327 32.6776 2.7617e-13 0 0 2.7617e-13 0 0 0.0271206 nan 0.000963055 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 158 45.5327 47.6786 34.2176 5.22539e-14 0 0 5.22539e-14 0 0 0.00533067 nan 0.000965503 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 159 47.6786 49.9256 35.8303 9.15901e-15 0 0 9.15901e-15 0 0 0.000970437 nan 0.000967859 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 160 49.9256 52.2785 37.5189 1.48184e-15 0 0 1.48184e-15 0 0 0.000163037 nan 0.000970125 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 161 52.2785 54.7423 39.2871 2.20463e-16 0 0 2.20463e-16 0 0 2.51823e-05 nan 0.000972304 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 162 54.7423 57.3223 41.1387 3.00428e-17 0 0 3.00428e-17 0 0 3.56184e-06 nan 0.000974398 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 163 57.3223 60.0238 43.0775 3.73438e-18 0 0 3.73438e-18 0 0 4.59432e-07 nan 0.00097641 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 164 60.0238 62.8526 45.1076 4.21587e-19 0 0 4.21587e-19 0 0 5.38084e-08 nan 0.000978342 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 165 62.8526 65.8148 47.2335 4.30305e-20 0 0 4.30305e-20 0 0 5.69619e-09 nan 0.000980197 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 166 65.8148 68.9165 49.4595 3.95207e-21 0 0 3.95207e-21 0 0 5.42445e-10 nan 0.000981976 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 167 68.9165 72.1645 51.7905 3.2499e-22 0 0 3.2499e-22 0 0 4.62379e-11 nan 0.000983682 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 168 72.1645 75.5655 54.2313 2.38041e-23 0 0 2.38041e-23 0 0 3.50948e-12 nan 0.000985317 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 169 75.5655 79.1268 56.7872 1.54454e-24 0 0 1.54454e-24 0 0 2.35893e-13 nan 0.000986884 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 170 79.1268 82.8559 59.4634 8.82733e-26 0 0 8.82733e-26 0 0 1.39614e-14 nan 0.000988384 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 171 82.8559 86.7608 62.2659 4.4172e-27 0 0 4.4172e-27 0 0 7.23233e-16 nan 0.00098982 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 172 86.7608 90.8497 65.2004 1.92323e-28 0 0 1.92323e-28 0 0 3.25864e-17 nan 0.000991194 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 173 90.8497 95.1313 68.2732 7.23819e-30 0 0 7.23819e-30 0 0 1.26867e-18 nan 0.000992508 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 174 95.1313 99.6147 71.4908 2.33863e-31 0 0 2.33863e-31 0 0 4.23862e-20 nan 0.000993764 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 175 99.6147 104.309 74.86 6.44022e-33 0 0 6.44022e-33 0 0 1.20651e-21 nan 0.000994964 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 176 104.309 109.225 78.3881 1.50029e-34 0 0 1.50029e-34 0 0 2.90398e-23 nan 0.000996109 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 177 109.225 114.373 82.0824 2.9333e-36 0 0 2.9333e-36 0 0 5.86377e-25 nan 0.000997202 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 178 114.373 119.763 85.9508 4.77373e-38 0 0 4.77373e-38 0 0 9.8511e-27 nan 0.000998245 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 179 119.763 125.407 90.0016 6.41093e-40 0 0 6.41093e-40 0 0 1.36507e-28 nan 0.000999238 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 180 125.407 131.318 94.2432 7.0406e-42 0 0 7.0406e-42 0 0 1.54612e-30 nan 0.00100018 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 181 131.318 137.507 98.6848 6.26329e-44 0 0 6.26329e-44 0 0 1.41783e-32 nan 0.00100108 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 182 137.507 143.987 103.336 4.46873e-46 0 0 4.46873e-46 0 0 1.04226e-34 nan 0.00100194 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 183 143.987 150.773 108.206 2.53066e-48 0 0 2.53066e-48 0 0 6.07814e-37 nan 0.00100275 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 184 150.773 157.879 113.305 1.12517e-50 0 0 1.12517e-50 0 0 2.78145e-39 nan 0.00100353 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 185 157.879 165.319 118.645 3.8831e-53 0 0 3.8831e-53 0 0 9.87448e-42 nan 0.00100426 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 186 165.319 173.11 124.237 1.02784e-55 0 0 1.02784e-55 0 0 2.68722e-44 nan 0.00100495 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 187 173.11 181.269 130.092 2.06074e-58 0 0 2.06074e-58 0 0 5.53604e-47 nan 0.00100561 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 188 181.269 189.812 136.223 3.08871e-61 0 0 3.08871e-61 0 0 8.52122e-50 nan 0.00100623 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 189 189.812 198.757 142.643 3.4137e-64 0 0 3.4137e-64 0 0 9.66599e-53 nan 0.00100681 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 190 198.757 208.125 149.365 2.74236e-67 0 0 2.74236e-67 0 0 7.96499e-56 nan 0.00100737 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 191 208.125 217.933 156.405 1.57737e-70 0 0 1.57737e-70 0 0 4.69653e-59 nan 0.00100789 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 192 217.933 228.204 163.776 6.39455e-74 0 0 6.39455e-74 0 0 1.95061e-62 nan 0.00100838 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 193 228.204 238.959 171.494 1.79713e-77 0 0 1.79713e-77 0 0 5.613e-66 nan 0.00100884 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 194 238.959 250.221 179.577 3.4414e-81 0 0 3.4414e-81 0 0 1.09986e-69 nan 0.00100927 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 195 250.221 262.013 188.04 4.40974e-85 0 0 4.40974e-85 0 0 1.44124e-73 nan 0.00100967 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 196 262.013 274.362 196.902 3.71004e-89 0 0 3.71004e-89 0 0 1.23923e-77 nan 0.00101005 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 197 274.362 287.292 206.182 2.00913e-93 0 0 2.00913e-93 0 0 6.85428e-82 nan 0.00101041 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 198 287.292 300.832 215.899 6.85921e-98 0 0 6.85921e-98 0 0 2.38857e-86 nan 0.00101074 0 1.35523e+09 1.35523e+09 2.2262e+11
2.5 199 300.832 315.009 226.074 1.44451e-102 0 0 1.44451e-102 0 0 5.13124e-91 nan 0.00101105 0 1.35523e+09 1.35523e+09 2.2262e+11
2 0 0.0315009 0.0329855 0.017379 416.106 566.371 410.633 5.47343 2.67976e+14 2.90971e+15 2.98456e+13 0.330229 0.00410098 0.00176953 170344 2.90002e+09 3.18261e+11
2 1 0.0329855 0.0345401 0.018198 415.82 565.091 410.347 5.47355 2.67728e+14 2.90701e+15 2.98186e+13 0.323375 0.00410086 0.00177091 356700 2.90002e+09 3.18261e+11
2 2 0.0345401 0.0361679 0.0190557 415.521 563.741 410.047 5.47367 2.67468e+14 2.90419e+15 2.97905e+13 0.319619 0.00410074 0.00177239 560548 2.90002e+09 3.18261e+11
2 3 0.0361679 0.0378724 0.0199537 415.208 562.304 409.734 5.4738 2.67196e+14 2.90124e+15 2.9761e+13 0.319389 0.0041006 0.00177401 783492 2.90002e+09 3.18261e+11
2 4 0.0378724 0.0396573 0.0208941 414.881 560.84 409.407 5.47393 2.66912e+14 2.89816e+15 2.97302e+13 0.321014 0.00410046 0.00177566 1.02731e+06 2.90002e+09 3.18261e+11
2 5 0.0396573 0.0415263 0.0218788 414.538 559.336 409.064 5.47408 2.66615e+14 2.89493e+15 2.9698e+13 0.317745 0.00410032 0.00177736 1.29393e+06 2.90002e+09 3.18261e+11
2 6 0.0415263 0.0434834 0.0229099 414.179 557.721 408.705 5.47422 2.66304e+14 2.89155e+15 2.96643e+13 0.309215 0.00410017 0.0017792 1.58544e+06 2.90002e+09 3.18261e+11
2 7 0.0434834 0.0455327 0.0239897 413.804 556.134 408.33 5.47438 2.65978e+14 2.88802e+15 2.9629e+13 0.309079 0.00410001 0.00178105 1.90415e+06 2.90002e+09 3.18261e+11
2 8 0.0455327 0.0476786 0.0251203 413.412 554.398 407.937 5.47454 2.65638e+14 2.88433e+15 2.95922e+13 0.310912 0.00409984 0.00178309 2.25253e+06 2.90002e+09 3.18261e+11
2 9 0.0476786 0.0499256 0.0263041 413.001 552.597 407.527 5.47471 2.65283e+14 2.88046e+15 2.95536e+13 0.305823 0.00409966 0.00178522 2.63327e+06 2.90002e+09 3.18261e+11
2 10 0.0499256 0.0522785 0.0275438 412.572 550.793 407.097 5.47489 2.64911e+14 2.87642e+15 2.95133e+13 0.298197 0.00409948 0.00178739 3.04939e+06 2.90002e+09 3.18261e+11
2 11 0.0522785 0.0547423 0.0288419 412.123 548.879 406.648 5.47508 2.64522e+14 2.8722e+15 2.94711e+13 0.298946 0.00409929 0.00178974 3.50406e+06 2.90002e+09 3.18261e+11
2 12 0.0547423 0.0573223 0.0302012 411.653 546.904 406.178 5.47527 2.64115e+14 2.86778e+15 2.9427e+13 0.297332 0.00409908 0.00179218 4.00081e+06 2.90002e+09 3.18261e+11
2 13 0.0573223 0.0600238 0.0316245 411.162 544.815 405.686 5.47548 2.6369e+14 2.86317e+15 2.93809e+13 0.287382 0.00409887 0.00179478 4.54341e+06 2.90002e+09 3.18261e+11
2 14 0.0600238 0.0628526 0.0331149 410.648 542.728 405.172 5.47569 2.63245e+14 2.85834e+15 2.93327e+13 0.288639 0.00409865 0.00179747 5.13607e+06 2.90002e+09 3.18261e+11
2 15 0.0628526 0.0658148 0.0346756 410.11 540.526 404.634 5.47592 2.6278e+14 2.85329e+15 2.92824e+13 0.283869 0.00409842 0.00180032 5.78328e+06 2.90002e+09 3.18261e+11
2 16 0.0658148 0.0689165 0.0363098 409.548 538.253 404.072 5.47616 2.62295e+14 2.84802e+15 2.92297e+13 0.276699 0.00409817 0.00180332 6.48994e+06 2.90002e+09 3.18261e+11
2 17 0.0689165 0.0721645 0.038021 408.96 535.834 403.484 5.4764 2.61787e+14 2.84251e+15 2.91747e+13 0.279417 0.00409792 0.00180655 7.2613e+06 2.90002e+09 3.18261e+11
2 18 0.0721645 0.0755655 0.0398129 408.346 533.449 402.869 5.47666 2.61256e+14 2.83675e+15 2.91171e+13 0.265912 0.00409765 0.00180981 8.10331e+06 2.90002e+09 3.18261e+11
2 19 0.0755655 0.0791268 0.0416892 407.703 530.869 402.226 5.47694 2.60702e+14 2.83073e+15 2.9057e+13 0.267777 0.00409737 0.0018134 9.02209e+06 2.90002e+09 3.18261e+11
2 20 0.0791268 0.0828559 0.043654 407.032 528.256 401.554 5.47722 2.60123e+14 2.82443e+15 2.89942e+13 0.255505 0.00409708 0.00181707 1.00246e+07 2.90002e+09 3.18261e+11
2 21 0.0828559 0.0867608 0.0457113 406.329 525.457 400.852 5.47752 2.59517e+14 2.81786e+15 2.89286e+13 0.256032 0.00409677 0.00182108 1.11179e+07 2.90002e+09 3.18261e+11
2 22 0.0867608 0.0908497 0.0478657 405.595 521.779 400.117 5.47783 2.58885e+14 2.811e+15 2.886e+13 0.252482 0.00409645 0.00182576 1.23084e+07 2.90002e+09 3.18261e+11
2 23 0.0908497 0.0951313 0.0501215 404.828 516.97 399.35 5.47816 2.58224e+14 2.80382e+15 2.87884e+13 0.243088 0.00409611 0.00183126 1.36016e+07 2.90002e+09 3.18261e+11
2 24 0.0951313 0.0996147 0.0524836 404.026 512.079 398.548 5.47851 2.57534e+14 2.79633e+15 2.87136e+13 0.232682 0.00409575 0.00183689 1.50063e+07 2.90002e+09 3.18261e+11
2 25 0.0996147 0.104309 0.0549571 403.188 507.094 397.709 5.47887 2.56814e+14 2.78851e+15 2.86355e+13 0.221246 0.00409538 0.00184264 1.65314e+07 2.90002e+09 3.18261e+11
2 26 0.104309 0.109225 0.0575472 402.313 501.933 396.833 5.47924 2.56062e+14 2.78034e+15 2.85539e+13 0.21096 0.00409499 0.00184858 1.81867e+07 2.90002e+09 3.18261e+11
2 27 0.109225 0.114373 0.0602593 401.398 496.702 395.918 5.47964 2.55276e+14 2.77181e+15 2.84687e+13 0.203079 0.00409458 0.00185465 1.99828e+07 2.90002e+09 3.18261e+11
2 28 0.114373 0.119763 0.0630992 400.442 491.304 394.962 5.48006 2.54456e+14 2.76291e+15 2.83798e+13 0.195037 0.00409415 0.0018609 2.19307e+07 2.90002e+09 3.18261e+11
2 29 0.119763 0.125407 0.066073 399.444 485.804 393.963 5.48049 2.53601e+14 2.75362e+15 2.8287e+13 0.186927 0.0040937 0.00186728 2.40427e+07 2.90002e+09 3.18261e+11
2 30 0.125407 0.131318 0.0691869 398.401 480.168 392.92 5.48095 2.52708e+14 2.74392e+15 2.81902e+13 0.178595 0.00409323 0.00187382 2.63315e+07 2.90002e+09 3.18261e+11
2 31 0.131318 0.137507 0.0724476 397.312 474.4 391.83 5.48143 2.51776e+14 2.73381e+15 2.80891e+13 0.170033 0.00409273 0.0018805 2.88111e+07 2.90002e+09 3.18261e+11
2 32 0.137507 0.143987 0.075862 396.174 468.502 390.692 5.48193 2.50804e+14 2.72325e+15 2.79837e+13 0.161223 0.00409222 0.00188734 3.1496e+07 2.90002e+09 3.18261e+11
2 33 0.143987 0.150773 0.0794372 394.987 462.504 389.504 5.48246 2.4979e+14 2.71224e+15 2.78737e+13 0.152317 0.00409167 0.0018943 3.44023e+07 2.90002e+09 3.18261e+11
2 34 0.150773 0.157879 0.083181 393.747 456.347 388.264 5.48302 2.48732e+14 2.70076e+15 2.7759e+13 0.142689 0.0040911 0.00190143 3.75466e+07 2.90002e+09 3.18261e+11
2 35 0.157879 0.165319 0.0871012 392.453 450.109 386.97 5.4836 2.4763e+14 2.68879e+15 2.76394e+13 0.132156 0.0040905 0.00190866 4.09471e+07 2.90002e+09 3.18261e+11
2 36 0.165319 0.17311 0.0912061 391.103 443.756 385.619 5.48421 2.4648e+14 2.67631e+15 2.75147e+13 0.120453 0.00408987 0.00191603 4.46231e+07 2.90002e+09 3.18261e+11
2 37 0.17311 0.181269 0.0955045 389.694 437.27 384.209 5.48485 2.45282e+14 2.6633e+15 2.73848e+13 0.108237 0.00408921 0.00192354 4.85948e+07 2.90002e+09 3.18261e+11
2 38 0.181269 0.189812 0.100006 388.224 430.699 382.738 5.48552 2.44034e+14 2.64974e+15 2.72493e+13 0.0954754 0.00408852 0.00193116 5.28842e+07 2.90002e+09 3.18261e+11
2 39 0.189812 0.198757 0.104719 386.69 424.049 381.204 5.48622 2.42734e+14 2.63562e+15 2.71083e+13 0.0821869 0.00408779 0.00193887 5.75148e+07 2.90002e+09 3.18261e+11
2 40 0.198757 0.208125 0.109654 385.091 417.267 379.604 5.48696 2.41379e+14 2.62092e+15 2.69613e+13 0.069673 0.00408703 0.00194672 6.2511e+07 2.90002e+09 3.18261e+11
2 41 0.208125 0.217933 0.114822 383.423 410.42 377.935 5.48774 2.39969e+14 2.6056e+15 2.68083e+13 0.0582679 0.00408623 0.00195466 6.78994e+07 2.90002e+09 3.18261e+11
2 42 0.217933 0.228204 0.120233 381.684 403.456 376.196 5.48856 2.38501e+14 2.58966e+15 2.6649e+13 0.0467422 0.00408539 0.00196272 7.37073e+07 2.90002e+09 3.18261e+11
2 43 0.228204 0.238959 0.1259 379.872 396.405 374.382 5.48941 2.36973e+14 2.57307e+15 2.64832e+13 0.0350184 0.00408451 0.00197087 7.99643e+07 2.90002e+09 3.18261e+11
2 44 0.238959 0.250221 0.131833 377.983 389.284 372.493 5.49031 2.35383e+14 2.55582e+15 2.63107e+13 0.0231939 0.00408358 0.0019791 8.67017e+07 2.90002e+09 3.18261e+11
2 45 0.250221 0.262013 0.138046 376.015 382.056 370.524 5.49126 2.3373e+14 2.53787e+15 2.61312e+13 0.0110108 0.00408261 0.00198743 9.39519e+07 2.90002e+09 3.18261e+11
2 46 0.262013 0.274362 0.144552 373.966 374.771 368.474 5.49225 2.32011e+14 2.5192e+15 2.59446e+13 -0.00122817 0.00408159 0.00199582 1.0175e+08 2.90002e+09 3.18261e+11
2 47 0.274362 0.287292 0.151364 371.832 367.38 366.338 5.49329 2.30225e+14 2.4998e+15 2.57507e+13 -0.0139282 0.00408051 0.0020043 1.10132e+08 2.90002e+09 3.18261e+11
2 48 0.287292 0.300832 0.158498 369.609 359.929 364.115 5.49439 2.28369e+14 2.47965e+15 2.55492e+13 -0.026929 0.00407938 0.00201285 1.19136e+08 2.90002e+09 3.18261e+11
2 49 0.300832 0.315009 0.165968 367.297 352.411 361.801 5.49554 2.2644e+14 2.45871e+15 2.53398e+13 -0.0406717 0.0040782 0.00202144 1.28803e+08 2.90002e+09 3.18261e+11
2 50 0.315009 0.329855 0.17379 364.89 344.823 359.394 5.49675 2.24439e+14 2.43698e+15 2.51225e+13 -0.0549821 0.00407695 0.0020301 1.39174e+08 2.90002e+09 3.18261e+11
2 51 0.329855 0.345401 0.18198 362.387 337.176 356.889 5.49802 2.22361e+14 2.41442e+15 2.48968e+13 -0.0696345 0.00407564 0.00203881 1.50293e+08 2.90002e+09 3.18261e+11
2 52 0.345401 0.361679 0.190557 359.785 329.48 354.285 5.49936 2.20206e+14 2.39102e+15 2.46628e+13 -0.0843969 0.00407426 0.00204754 1.62207e+08 2.90002e+09 3.18261e+11
2 53 0.361679 0.378724 0.199537 357.079 321.717 351.578 5.50077 2.17971e+14 2.36675e+15 2.442e+13 -0.0985306 0.00407282 0.00205634 1.74963e+08 2.90002e+09 3.18261e+11
2 54 0.378724 0.396573 0.208941 354.267 313.905 348.765 5.50225 2.15655e+14 2.3416e+15 2.41684e+13 -0.112462 0.00407129 0.00206516 1.88609e+08 2.90002e+09 3.18261e+11
2 55 0.396573 0.415263 0.218788 351.346 306.048 345.843 5.50381 2.13256e+14 2.31555e+15 2.39077e+13 -0.12654 0.00406969 0.002074 2.03198e+08 2.90002e+09 3.18261e+11
2 56 0.415263 0.434834 0.229099 348.313 298.148 342.808 5.50544 2.10771e+14 2.28857e+15 2.36377e+13 -0.140824 0.004068 0.00208286 2.18781e+08 2.90002e+09 3.18261e+11
2 57 0.434834 0.455327 0.239897 345.165 290.208 339.658 5.50717 2.082e+14 2.26066e+15 2.33583e+13 -0.15538 0.00406622 0.00209173 2.35413e+08 2.90002e+09 3.18261e+11
2 58 0.455327 0.476786 0.251203 341.899 282.237 336.39 5.50899 2.05541e+14 2.23178e+15 2.30692e+13 -0.170351 0.00406435 0.00210061 2.53148e+08 2.90002e+09 3.18261e+11
2 59 0.476786 0.499256 0.263041 338.512 274.242 333.001 5.5109 2.02792e+14 2.20193e+15 2.27703e+13 -0.185879 0.00406239 0.00210947 2.72044e+08 2.90002e+09 3.18261e+11
2 60 0.499256 0.522785 0.275438 335 266.222 329.487 5.51292 1.99952e+14 2.1711e+15 2.24615e+13 -0.201634 0.00406031 0.00211832 2.92156e+08 2.90002e+09 3.18261e+11
2 61 0.522785 0.547423 0.288419 331.361 258.196 325.846 5.51504 1.9702e+14 2.13927e+15 2.21427e+13 -0.217121 0.00405813 0.00212714 3.13545e+08 2.90002e+09 3.18261e+11
2 62 0.547423 0.573223 0.302012 327.593 250.157 322.076 5.51728 1.93996e+14 2.10642e+15 2.18137e+13 -0.232428 0.00405582 0.00213594 3.36266e+08 2.90002e+09 3.18261e+11
2 63 0.573223 0.600238 0.316245 323.693 242.118 318.173 5.51965 1.90877e+14 2.07256e+15 2.14743e+13 -0.247929 0.00405339 0.00214468 3.60379e+08 2.90002e+09 3.18261e+11
2 64 0.600238 0.628526 0.331149 319.658 234.081 314.136 5.52214 1.87664e+14 2.03768e+15 2.11247e+13 -0.263821 0.00405083 0.00215338 3.85941e+08 2.90002e+09 3.18261e+11
2 65 0.628526 0.658148 0.346756 315.486 226.057 309.962 5.52477 1.84357e+14 2.00177e+15 2.07647e+13 -0.280153 0.00404813 0.00216201 4.13008e+08 2.90002e+09 3.18261e+11
2 66 0.658148 0.689165 0.363098 311.176 218.058 305.648 5.52754 1.80955e+14 1.96483e+15 2.03943e+13 -0.296475 0.00404528 0.00217055 4.41637e+08 2.90002e+09 3.18261e+11
2 67 0.689165 0.721645 0.38021 306.724 210.087 301.194 5.53047 1.77459e+14 1.92686e+15 2.00135e+13 -0.312604 0.00404227 0.002179 4.7188e+08 2.90002e+09 3.18261e+11
2 68 0.721645 0.755655 0.398129 302.13 202.151 296.597 5.53357 1.73869e+14 1.88788e+15 1.96224e+13 -0.328998 0.00403909 0.00218735 5.03788e+08 2.90002e+09 3.18261e+11
2 69 0.755655 0.791268 0.416892 297.393 194.259 291.856 5.53684 1.70186e+14 1.84789e+15 1.9221e+13 -0.34567 0.00403573 0.00219558 5.37409e+08 2.90002e+09 3.18261e+11
2 70 0.791268 0.828559 0.43654 292.511 186.425 286.971 5.5403 1.66411e+14 1.80691e+15 1.88095e+13 -0.362248 0.00403217 0.00220367 5.72786e+08 2.90002e+09 3.18261e+11
2 71 0.828559 0.867608 0.457113 287.484 178.651 281.94 5.54396 1.62547e+14 1.76495e+15 1.83881e+13 -0.37902 0.00402842 0.00221161 6.0996e+08 2.90002e+09 3.18261e+11
2 72 0.867608 0.908497 0.478657 282.312 170.949 276.764 5.54783 1.58594e+14 1.72203e+15 1.79569e+13 -0.395949 0.00402445 0.00221938 6.48962e+08 2.90002e+09 3.18261e+11
2 73 0.908497 0.951313 0.501215 276.994 163.331 271.442 5.55193 1.54557e+14 1.67819e+15 1.75163e+13 -0.412942 0.00402024 0.00222696 6.89822e+08 2.90002e+09 3.18261e+11
2 74 0.951313 0.996147 0.524836 271.533 155.801 265.976 5.55627 1.50437e+14 1.63346e+15 1.70664e+13 -0.430129 0.00401579 0.00223433 7.32558e+08 2.90002e+09 3.18261e+11
2 75 0.996147 1.04309 0.549571 265.927 148.373 260.367 5.56088 1.46238e+14 1.58786e+15 1.66078e+13 -0.447391 0.00401107 0.00224147 7.77183e+08 2.90002e+09 3.18261e+11
2 76 1.04309 1.09225 0.575472 260.181 141.054 254.615 5.56576 1.41964e+14 1.54146e+15 1.61407e+13 -0.464765 0.00400607 0.00224836 8.237e+08 2.90002e+09 3.18261e+11
2 77 1.09225 1.14373 0.602593 254.295 133.856 248.724 5.57094 1.3762e+14 1.49429e+15 1.56657e+13 -0.482221 0.00400076 0.00225497 8.72102e+08 2.90002e+09 3.18261e+11
